timestamp,roll,pitch,heave,wave_height_swell,wave_height_sea,wave_dir_swell,wave_dir_sea,peak_period_swell,peak_period_sea
2024-04-09 12:00:00+00:00,1.7558252970842543,1.2211686166262061,1.2934047553896049,1.21,0.83,160,72,8.3,4.1
2024-04-09 15:00:00+00:00,1.6668808685528895,1.2745009165231729,1.8378819758800502,1.14,0.85,156,59,8.2,4.1
2024-04-09 18:00:00+00:00,1.836077335086025,1.0433925471972492,1.7038684800610908,1.1,0.74,153,73,8.2,4.1
2024-04-09 21:00:00+00:00,1.8510279027851873,1.176276706076949,1.6384656149029384,1.1,0.76,147,54,8.0,3.9
2024-04-10 00:00:00+00:00,1.8700772105988674,1.059231925924974,1.3083646152084598,1.15,0.66,136,38,7.6,3.7
2024-04-10 03:00:00+00:00,1.923996747646382,1.0165173647924994,1.28461638258827,1.17,0.49,129,33,7.4,3.3
2024-04-10 06:00:00+00:00,1.8505777228251796,1.1972869260649648,1.6002587434990703,1.18,0.39,125,45,7.4,3.1
2024-04-10 09:00:00+00:00,1.6536051458862877,1.1059840784028188,1.6363819267128212,1.14,0.45,125,30,7.5,3.2
2024-04-10 12:00:00+00:00,1.553551355516175,1.1638443173843793,1.4186787214568946,1.15,0.37,121,16,7.4,2.9
2024-04-10 15:00:00+00:00,1.692183821385156,1.218461189594153,1.4118999081229184,1.17,0.21,117,39,7.3,2.2
2024-04-10 18:00:00+00:00,1.5437545776942705,1.2344002598370034,1.4828262589520218,1.2,0.25,119,47,7.7,2.4
2024-04-10 21:00:00+00:00,1.660053872714939,1.3051558559954897,1.5321886361766022,1.18,0.32,119,50,7.8,2.7
2024-04-11 00:00:00+00:00,1.5031482244143395,1.3004994137675865,1.5097335483453511,1.18,0.42,119,31,7.9,2.9
2024-04-11 03:00:00+00:00,1.4954399964396807,1.1574362473362259,1.4759773927540611,1.22,0.31,115,3,7.8,2.6
2024-04-11 06:00:00+00:00,1.72888497067316,1.1722452729291226,1.3347234395231355,1.29,0.19,114,26,8.0,2.1
2024-04-11 09:00:00+00:00,1.9336968949897861,1.172869354829392,1.3451276630426734,1.31,0.11,116,33,8.3,1.7
2024-04-11 12:00:00+00:00,1.6067005116427173,1.1957235852535337,1.3236759000848866,1.32,0.02,118,16,8.6,0.9
2024-04-11 15:00:00+00:00,1.849534638931681,1.1206154667641484,1.1695821694674216,1.33,0.03,120,115,8.9,1.2
2024-04-11 18:00:00+00:00,2.048635718382206,1.3240256594363145,1.2103607549366235,1.44,0.19,121,134,9.4,2.2
2024-04-11 21:00:00+00:00,2.627600076428588,1.4428484162956747,1.7347095085323132,1.43,0.21,122,120,9.4,2.2
2024-04-12 00:00:00+00:00,2.387437634714879,1.4588517732799124,1.788370721159714,1.41,0.21,122,65,9.4,2.2
2024-04-12 03:00:00+00:00,2.1356777468031987,1.2987594667407365,1.7386080089059714,1.38,0.19,122,32,9.4,2.2
2024-04-12 06:00:00+00:00,2.096210039873109,1.213604567699452,1.6477917200292516,1.37,0.2,120,96,9.3,2.2
2024-04-12 09:00:00+00:00,2.0211817967645436,1.2739140213979536,1.784977371960205,1.32,0.19,119,92,9.3,2.2
2024-04-12 12:00:00+00:00,2.031789430723209,1.276088502094332,1.9225363797851822,1.28,0.2,118,109,9.3,2.2
2024-04-12 15:00:00+00:00,2.0305774217915076,1.3195674983097276,1.7432597612390244,1.27,0.2,119,112,9.2,2.2
2024-04-12 18:00:00+00:00,2.2639255676361314,1.3917149360562644,2.0138919767909638,1.34,0.37,133,118,9.3,2.8
2024-04-12 21:00:00+00:00,2.2368311423605634,1.3165354607808697,2.282881951518647,1.51,0.53,150,109,9.3,3.2
2024-04-13 00:00:00+00:00,2.015383784131519,1.507332794117242,2.417101024971907,1.78,0.49,162,100,9.2,3.2
2024-04-13 03:00:00+00:00,1.9449608340881275,1.594069554067317,2.866185481970468,2.04,0.4,165,97,9.0,3.0
2024-04-13 06:00:00+00:00,2.120921957373829,1.7213344267007786,3.1084104196546445,2.15,0.47,167,89,9.2,3.2
2024-04-13 09:00:00+00:00,3.1573143831675905,2.426057693621594,3.4834365368247293,2.22,0.43,166,82,9.2,3.1
2024-04-13 12:00:00+00:00,3.5840011345639198,2.81036928712209,3.182041862998435,2.2,0.53,165,80,9.2,3.4
2024-04-13 15:00:00+00:00,4.141996435022371,1.967285427714839,2.8585105959790273,2.11,0.9,166,86,9.4,4.5
2024-04-13 18:00:00+00:00,3.776026328262331,1.8366467076086501,1.787588918029635,1.94,1.03,163,85,9.2,4.6
2024-04-13 21:00:00+00:00,3.0459660709234866,1.8399340658421308,1.5497260823608026,1.63,1.68,178,99,9.3,6.1
2024-04-14 00:00:00+00:00,3.298696962781573,2.0589955948979046,1.5322537641448855,1.74,1.9,169,96,8.8,6.2
2024-04-14 03:00:00+00:00,2.773058038470295,2.4359183730594047,1.6755869911366026,1.64,2.04,169,95,8.8,6.3
2024-04-14 06:00:00+00:00,2.6251046230149626,2.3276528859036714,1.6327812787793161,1.63,1.64,163,90,8.6,6.0
2024-04-14 09:00:00+00:00,2.6600235961670498,2.1703520963688847,1.5639285316139744,1.43,1.66,172,95,8.9,6.0
2024-04-14 12:00:00+00:00,2.880176194128506,2.0604220842399004,1.7049582421078049,1.43,1.6,168,91,8.9,5.7
2024-04-14 15:00:00+00:00,2.270210756524021,1.818461901180413,1.5495096454999044,1.45,1.57,163,86,8.8,5.6
2024-04-14 18:00:00+00:00,1.9459057563512125,1.7451636017139134,1.41092754512979,1.3,1.64,172,95,9.0,5.8
2024-04-14 21:00:00+00:00,2.1431614344411414,1.5435883719039019,1.3464403373588167,1.28,1.86,173,94,9.1,5.8
2024-04-15 00:00:00+00:00,2.2222203274657524,1.4556796119474384,1.3009233953892507,1.76,1.1,139,71,8.1,4.8
2024-04-15 03:00:00+00:00,2.16402211867814,1.3768678431237207,1.4236893055285735,1.73,1.01,140,60,8.3,4.7
2024-04-15 06:00:00+00:00,2.490598130262547,1.3431048193127157,1.5556177240143125,1.68,0.96,145,61,8.7,4.7
2024-04-15 09:00:00+00:00,2.2309979124988804,1.4779755523464404,1.8149909122291774,1.71,0.92,142,92,8.8,4.7
2024-04-15 12:00:00+00:00,2.589901311126531,1.859421775945505,1.5630973055541881,1.69,1.17,151,75,9.2,5.0
2024-04-15 15:00:00+00:00,2.4880808679878,1.8916330860468196,1.6360654445295275,1.79,1.15,147,70,9.4,4.8
2024-04-15 18:00:00+00:00,3.2001992571011004,1.9607825548619522,1.9228969798831752,1.7,1.7,158,81,10.0,5.9
2024-04-15 21:00:00+00:00,3.2168874429388983,1.8871656288882772,1.7387308272710242,1.8,1.8,153,74,10.1,5.8
2024-04-16 00:00:00+00:00,3.427687949310958,1.7179065736016503,1.664166007660248,1.9,1.8,154,70,10.3,6.0
2024-04-16 03:00:00+00:00,3.524470797880573,1.6359626543077037,2.1942984807317227,1.9,1.7,159,72,10.7,6.1
2024-04-16 06:00:00+00:00,4.367385360340975,1.6456814689457169,2.7914169324961975,1.9,1.8,170,79,11.3,6.2
2024-04-16 09:00:00+00:00,5.228957777504398,1.7755329912253737,2.2164471690474055,1.9,1.7,167,71,11.1,5.9
2024-04-16 12:00:00+00:00,5.918433027490675,2.0445079762369964,2.098966520117539,1.9,1.6,169,74,10.9,5.8
2024-04-16 15:00:00+00:00,5.100288038930409,2.04538958716011,2.048740401712158,1.9,1.4,163,68,10.4,5.6
2024-04-16 18:00:00+00:00,3.615355603898709,2.2756703962501383,2.273502318966833,1.8,1.6,171,68,11.1,5.6
2024-04-16 21:00:00+00:00,3.7645175116272824,1.9287570179499114,1.8367461897482178,1.72,1.59,170,67,10.7,5.6
2024-04-17 00:00:00+00:00,3.471496664358335,1.7360054735399215,1.8225704685846744,1.57,1.64,171,67,10.6,5.6
2024-04-17 03:00:00+00:00,2.2654418339676807,1.7704142912305056,1.8522464664156626,1.64,1.52,156,52,9.8,5.3
2024-04-17 06:00:00+00:00,2.12559392653368,1.6723459813955381,2.0780087350639094,1.6,1.36,151,48,9.5,5.2
2024-04-17 09:00:00+00:00,2.488917385179001,1.64957885367224,1.8163728817190896,1.62,1.14,140,31,9.1,4.6
2024-04-17 12:00:00+00:00,2.548358683977625,1.6716125405381836,1.914392729273509,1.59,1.02,135,22,9.0,4.4
2024-04-17 15:00:00+00:00,2.3924770884702355,1.4635357239939686,1.6486869918443947,1.49,1.08,145,35,9.2,4.7
2024-04-17 18:00:00+00:00,2.2072349743839874,1.4207259390826679,1.4735332879351937,1.46,1.05,139,32,9.3,4.6
2024-04-17 21:00:00+00:00,2.046045357310281,1.2807766658408564,1.4047135079774213,1.43,0.99,137,30,9.4,4.4
2024-04-18 00:00:00+00:00,1.9436247749205346,1.2288543252291457,1.3958142644807792,1.43,0.93,131,18,9.2,4.1
2024-04-18 03:00:00+00:00,1.914012875786217,1.137112800307809,1.393042962835818,1.47,0.69,117,356,8.7,3.6
2024-04-18 06:00:00+00:00,1.8502170090886938,1.1889519419833285,1.5686479163104476,1.49,0.29,106,248,8.0,2.2
2024-04-18 09:00:00+00:00,1.9579115417064146,1.2676205833229623,2.4597916431142597,1.32,1.23,117,210,8.5,4.3
2024-04-18 12:00:00+00:00,1.8495593320439832,1.485925202616663,1.9870881710754706,1.27,1.65,141,206,8.6,5.2
2024-04-18 15:00:00+00:00,1.9123731978353422,1.5843444493849765,1.7752311006200319,1.27,1.77,149,213,8.3,6.0
2024-04-18 18:00:00+00:00,1.6732108458663748,1.5606983694254715,1.6144088710528384,1.33,2.05,174,214,8.8,6.8
2024-04-18 21:00:00+00:00,1.868695425570587,1.5842270991330005,1.754517668400736,1.9,1.54,197,220,8.9,5.7
2024-04-19 00:00:00+00:00,1.941889635710186,1.5876333323667606,1.5834408641924362,1.81,1.48,199,217,8.8,5.7
2024-04-19 03:00:00+00:00,1.8321270495246882,1.3858843628328297,1.4219599795967386,1.81,1.22,200,221,8.5,5.1
2024-04-19 06:00:00+00:00,1.8558419644646142,1.3930926551135574,1.3946031006601536,1.93,0.66,206,226,7.9,3.6
2024-04-19 09:00:00+00:00,1.792397339873759,1.2940086147212875,1.4102684292855177,1.82,0.65,205,222,8.0,3.7
2024-04-19 12:00:00+00:00,1.712639816007763,1.35327211701643,2.348652762853801,1.76,0.72,204,227,8.3,4.0
2024-04-19 15:00:00+00:00,2.2469135491656322,1.4338403610104191,2.1978864704754493,1.71,0.96,205,213,9.0,4.7
2024-04-19 18:00:00+00:00,2.717649118071271,1.4191717936412305,1.7669872595346254,1.82,0.79,206,201,9.7,4.1
2024-04-19 21:00:00+00:00,3.2162939725624184,1.5121384924147496,1.6146863174082462,2.17,0.6,206,188,10.8,3.6
2024-04-20 00:00:00+00:00,5.194644062819392,1.7801900532476291,1.412789624252069,2.6,0.27,205,190,11.7,2.4
2024-04-20 03:00:00+00:00,5.859756688080157,1.9425922691851356,1.6617138235838338,2.9,0.34,205,165,12.4,2.8
2024-04-20 06:00:00+00:00,10.165021376338728,2.4120256218576026,2.0131080386007265,3.08,0.22,204,177,12.5,2.3
2024-04-20 09:00:00+00:00,5.250953645618933,3.095015883770998,2.509565056106828,3.08,0.42,204,168,12.7,3.2
2024-04-20 12:00:00+00:00,11.044010277497419,3.531692208074967,2.7245267643069857,3.03,0.16,204,179,12.5,2.0
2024-04-20 15:00:00+00:00,6.782669660127242,3.0928693948561636,2.721489029701703,2.92,0.18,203,164,12.4,2.2
2024-04-20 18:00:00+00:00,6.50727780698593,3.3184810111488963,3.7408117277356387,2.81,0.1,204,154,12.5,1.8
2024-04-20 21:00:00+00:00,2.937486732254592,3.553543295646798,2.0933703401392707,2.65,0.2,203,140,12.2,2.1
2024-04-21 00:00:00+00:00,3.031969134689681,3.166474493477475,2.243530788732225,2.45,0.5,202,103,11.9,2.8
2024-04-21 03:00:00+00:00,2.723444265424344,3.2620878641656055,1.8394696948934341,2.3,0.4,201,78,11.5,2.7
2024-04-21 06:00:00+00:00,2.5860579660370773,2.9583134968466034,1.6974524598935377,2.21,0.3,200,62,11.2,2.3
2024-04-21 09:00:00+00:00,2.7223320510011177,2.745615766819546,1.6251714134023456,2.04,0.2,199,56,10.9,1.7
2024-04-21 12:00:00+00:00,2.4826324379388263,2.6110598362113717,1.8075377708157394,1.7,0.1,198,50,10.7,1.4
2024-04-21 15:00:00+00:00,2.460557236234963,2.245775625976676,1.5649557092560937,1.5,0.2,197,61,10.4,2.4
2024-04-21 18:00:00+00:00,2.520297832017976,2.3079548550971043,2.051772749905802,1.69,0.23,196,52,10.3,2.2
2024-04-21 21:00:00+00:00,1.8537843491667918,1.8655075500252947,1.4185381261261245,1.56,0.36,194,52,10.1,2.5
2024-04-22 00:00:00+00:00,1.581496546032172,1.7434963278492353,1.2555544390182185,1.45,0.5,190,49,9.7,2.9
2024-04-22 03:00:00+00:00,1.516913395710851,1.4373926947418207,1.160459259831863,1.38,0.53,183,30,9.2,3.0
2024-04-22 06:00:00+00:00,1.5191897253366609,1.329522137503431,1.142096499022247,1.31,0.47,176,20,8.7,3.0
2024-04-22 09:00:00+00:00,1.333737197150521,1.2520514876242226,1.2246776221582343,1.23,0.48,171,23,8.5,3.2
2024-04-22 12:00:00+00:00,1.5161763762816902,1.1261704454039028,1.3973390926232399,1.16,0.54,166,29,8.5,3.3
2024-04-22 15:00:00+00:00,1.5482783246910317,1.1640453192602334,1.1598595221291745,1.08,0.61,166,44,8.7,3.6
2024-04-22 18:00:00+00:00,1.8810493465917162,1.1450206772410616,1.2028383402565774,1.09,0.33,154,56,8.7,2.8
2024-04-22 21:00:00+00:00,1.9578935149887897,1.0570370425280733,1.145744053963751,1.04,0.4,150,54,9.2,3.0
2024-04-23 00:00:00+00:00,1.896815524907469,1.0943096843093687,1.59607490337268,1.05,0.37,140,37,9.4,2.8
2024-04-23 03:00:00+00:00,1.941352533645834,1.0040791591037237,1.781720948533943,1.07,0.36,134,23,9.8,2.8
2024-04-23 06:00:00+00:00,1.5591870100563072,1.0845412473146365,1.7367066331427297,1.11,0.44,133,17,10.3,2.8
2024-04-23 09:00:00+00:00,1.3160185364148065,1.1476362354121536,1.7062988066091473,1.18,0.59,137,21,11.1,3.1
2024-04-23 12:00:00+00:00,1.4169387612661193,1.2169827980069616,1.9336777382891466,1.34,0.68,146,22,11.9,3.4
2024-04-23 15:00:00+00:00,1.5193424688444412,1.275195301047091,1.681533495699377,1.61,0.61,160,39,12.3,3.6
2024-04-23 18:00:00+00:00,1.7995629687345127,1.3437800065010923,1.5980272116954475,1.5,0.5,157,38,12.5,3.5
2024-04-23 21:00:00+00:00,2.4108134386154623,1.7195240943423176,1.797468520253089,1.9,0.7,169,46,13.0,3.7
2024-04-24 00:00:00+00:00,2.654939752952254,2.025041350537011,1.9166092219651674,2.0,0.7,174,36,12.9,3.7
2024-04-24 03:00:00+00:00,2.5772675320336917,2.16317710282131,1.9294702025362542,2.0,0.8,177,28,12.5,3.8
2024-04-24 06:00:00+00:00,2.4890105419407282,2.2953197400522916,1.6785330104314662,2.1,0.9,178,24,12.1,4.0
2024-04-24 09:00:00+00:00,2.068361997504239,2.35952232943459,1.757450354718216,1.9,0.8,178,22,11.8,3.9
2024-04-24 12:00:00+00:00,2.127099370887295,2.2767382888375765,1.7415254454478264,1.9,0.8,177,15,11.4,3.8
2024-04-24 15:00:00+00:00,2.0901855679484314,2.1690819003224986,1.438508949418003,1.8,0.5,175,13,10.8,3.3
2024-04-24 18:00:00+00:00,2.3388980706644364,2.202793970425085,1.4767324440530616,1.54,0.1,177,335,10.6,1.5
2024-04-24 21:00:00+00:00,2.2357802499295127,2.083433520866509,1.4305025000973302,1.52,0.1,176,290,10.6,1.7
2024-04-25 00:00:00+00:00,1.8631183286667077,1.842573570774005,1.295784166717334,1.2,0.1,176,225,10.5,1.6
2024-04-25 03:00:00+00:00,1.8593491779176154,1.758838326973382,1.2233589197018382,1.43,0.2,176,188,10.5,2.2
2024-04-25 06:00:00+00:00,1.7543877370489254,1.7767731238531845,1.3245479951628476,1.57,0.4,178,180,10.2,2.9
2024-04-25 09:00:00+00:00,1.7889804124292716,1.700934487565601,1.4240202360848766,1.56,0.48,181,169,10.0,3.1
2024-04-25 12:00:00+00:00,1.6365085639633528,1.6200442165218452,1.3419560509066453,1.55,0.56,183,164,9.8,3.6
2024-04-25 15:00:00+00:00,1.6295148165829707,1.7583723641474958,1.558431905058908,1.55,0.78,186,155,9.7,4.0
2024-04-25 18:00:00+00:00,1.7538478751703965,1.868084937166748,1.7428158871584132,1.7,0.84,187,140,9.7,4.1
2024-04-25 21:00:00+00:00,1.6448938138518552,1.7242533609471655,1.584228262633466,2.01,0.83,187,136,10.3,4.2
2024-04-26 00:00:00+00:00,1.8624512003695186,1.8365281406880132,1.6717723751491027,2.46,0.79,187,125,10.8,4.1
2024-04-26 03:00:00+00:00,2.592218895354181,2.9645597139605773,1.8054233430033255,2.7,0.69,187,115,11.0,3.9
2024-04-26 06:00:00+00:00,3.5052811854931853,3.873658397614842,1.708469610382026,2.7,0.63,188,112,10.9,3.8
2024-04-26 09:00:00+00:00,3.0708560542172303,3.4169034870668398,2.141870095221866,2.58,0.63,189,101,10.9,3.7
2024-04-26 12:00:00+00:00,2.9711435197091154,3.011170347381805,2.2231022223657972,2.46,0.58,188,85,10.9,3.6
2024-04-26 15:00:00+00:00,2.8354588844480837,2.611553001000044,2.053673161603129,2.35,0.59,188,77,10.9,3.6
2024-04-26 18:00:00+00:00,2.8525644644089962,2.3534456519110813,1.9521481014058437,2.22,0.7,188,80,11.0,3.9
2024-04-26 21:00:00+00:00,2.816082781470734,2.2013619755736427,1.9060922020818745,2.21,0.81,186,78,11.1,4.1
2024-04-27 00:00:00+00:00,2.556086868487186,2.155327015342004,2.272171376133944,2.18,1.05,185,73,11.1,4.7
2024-04-27 03:00:00+00:00,2.6279616420787173,2.3975412346233207,2.487646892916418,2.19,0.9,180,62,10.7,4.4
2024-04-27 06:00:00+00:00,3.243141214683119,2.304278669582237,2.2454044809155427,2.05,0.83,177,39,10.5,4.0
2024-04-27 09:00:00+00:00,3.7015895665577023,2.521392564007675,2.0949126836749787,1.91,1.02,176,38,10.4,4.3
2024-04-27 12:00:00+00:00,3.5439784141742123,2.022990387308956,2.1255991873586817,1.84,1.06,169,29,10.0,4.3
2024-04-27 15:00:00+00:00,3.4968429537943075,1.9292956909680972,2.2576946654616252,1.7,1.11,169,36,9.9,4.7
2024-04-27 18:00:00+00:00,3.005888601976039,1.8287538423710645,2.002705240439047,1.59,1.18,171,46,10.1,4.8
2024-04-27 21:00:00+00:00,2.4388489515162703,1.7237730878991462,1.645609441337776,1.48,1.31,168,42,10.1,4.8
2024-04-28 00:00:00+00:00,1.9766758385917178,1.5244757426181765,1.6947400839347604,1.41,1.45,163,37,9.9,4.9
2024-04-28 03:00:00+00:00,1.76814723023808,1.5412768854045857,1.6241294116294824,1.44,1.37,148,26,9.4,4.8
2024-04-28 06:00:00+00:00,1.9054691768759486,1.378908657578018,1.7064774086552712,1.39,1.34,136,23,9.0,4.8
2024-04-28 09:00:00+00:00,2.0486689345784157,1.3093195091448226,1.4007646904114246,1.46,1.07,115,17,8.3,4.5
2024-04-28 12:00:00+00:00,1.9736814594387067,1.2804581593569744,1.4115885295133457,1.44,0.77,101,8,8.0,4.0
2024-04-28 15:00:00+00:00,1.3498954403003025,1.1825776525754352,1.4701329423297942,1.44,0.36,87,2,7.5,2.7
2024-04-28 18:00:00+00:00,1.3970614515808766,1.2312956468083969,1.2648899951417318,1.32,0.04,95,261,7.7,1.1
2024-04-28 21:00:00+00:00,1.4365498093740579,1.2096255776672895,1.2903260419104177,1.25,0.0,95,275,7.7,2.8
2024-04-29 00:00:00+00:00,1.4334233913351557,0.9381472410626014,1.2920168305889288,1.18,0.0,95,192,7.7,1.5
2024-04-29 03:00:00+00:00,1.5099262663674888,0.9797293943054448,1.2565820444126998,1.12,0.01,96,138,7.8,0.9
2024-04-29 06:00:00+00:00,1.4732484414204858,0.9585461797860544,1.2286637350647336,1.08,0.03,93,167,7.8,1.1
2024-04-29 09:00:00+00:00,1.4547061021042387,0.9083748428337575,1.1344341759951924,1.04,0.0,94,285,7.8,1.0
2024-04-29 12:00:00+00:00,1.2749075345509118,0.8520491286955151,1.1419712983275634,1.02,0.02,96,250,7.9,1.5
2024-04-29 15:00:00+00:00,1.2177508940979467,0.8128234339495994,1.2821375780427497,1.04,0.07,102,212,7.9,1.4
2024-04-29 18:00:00+00:00,1.2597626651879479,0.8925323093671214,1.4949272806197467,1.2,0.35,142,138,7.9,2.7
2024-04-29 21:00:00+00:00,2.028816376180784,0.9507380649256456,1.2177307629284653,1.32,0.63,168,115,7.9,3.4
2024-04-30 00:00:00+00:00,2.4867574708019107,0.9982319795422543,1.0717124292009892,1.44,0.72,172,102,8.0,3.7
2024-04-30 03:00:00+00:00,1.957486237099416,1.1537313771001476,1.1917377464190235,1.57,0.63,168,78,8.2,3.6
2024-04-30 06:00:00+00:00,2.73416468802868,1.1811808158648442,1.2689018229319085,1.56,0.54,172,67,8.7,3.3
2024-04-30 09:00:00+00:00,3.0910324486556813,1.2529027884173072,1.3445796862467363,1.61,0.49,172,48,9.0,3.2
2024-04-30 12:00:00+00:00,3.0237088113325603,1.5060968503203243,1.345436089478039,1.64,0.43,172,30,9.3,2.9
2024-04-30 15:00:00+00:00,1.8413260568371577,1.3954906826734783,1.2586599907295237,1.64,0.48,173,35,9.7,3.1
2024-04-30 18:00:00+00:00,1.7163997996053786,1.4605927286758125,1.2913593906290979,1.71,0.45,175,52,10.1,3.1
2024-04-30 21:00:00+00:00,1.7046356742096114,1.5356780744666834,1.2935144987003055,1.67,0.62,172,56,10.4,3.4
2024-05-01 00:00:00+00:00,2.3303349187635467,1.501538693320938,1.3920102064397917,1.64,0.83,166,46,10.6,3.7
2024-05-01 03:00:00+00:00,3.2895302116077376,1.453621156459026,1.2669550739433135,1.61,0.99,160,41,10.7,4.0
2024-05-01 06:00:00+00:00,4.416441964557897,1.3001553531901209,1.5057985444765172,1.56,1.24,156,36,10.9,4.5
2024-05-01 09:00:00+00:00,4.573817372263111,1.1917595111006727,1.952527433131924,1.53,1.27,154,38,10.9,4.7
2024-05-01 12:00:00+00:00,5.265210650754412,1.1502118465701416,1.7006329068170358,1.55,1.19,148,34,10.6,4.7
2024-05-01 15:00:00+00:00,5.497384829241958,1.158935806077214,1.2742289074483235,1.53,1.12,148,38,10.5,4.7
2024-05-01 18:00:00+00:00,4.765703251761256,1.2350177090846648,1.1994928332768067,1.53,0.76,147,36,10.5,4.0
2024-05-01 21:00:00+00:00,3.9446708710056795,1.2566308773516648,1.1269268108335944,1.48,0.83,149,35,10.6,4.1
2024-05-02 00:00:00+00:00,3.8688967913738437,1.2440022726407207,1.1650576911925805,1.47,0.91,147,28,10.5,4.1
2024-05-02 03:00:00+00:00,2.8377705777388,1.2822390803553978,1.1552751672523631,1.44,1.06,147,29,10.4,4.3
2024-05-02 06:00:00+00:00,2.7153330217411207,1.315385312042097,1.2071312251204547,1.37,1.06,148,33,10.4,4.5
2024-05-02 09:00:00+00:00,2.690659006821018,1.2921528187407543,1.210734108834983,1.4,1.15,138,29,10.0,4.5
2024-05-02 12:00:00+00:00,2.587009728426642,1.240390635523327,1.2887622014856936,1.46,1.06,125,24,9.6,4.5
2024-05-02 15:00:00+00:00,2.241805472727461,1.22260196775891,1.2795522342982455,1.5,0.85,119,28,9.8,4.3
2024-05-02 18:00:00+00:00,1.739372083986527,1.1666569669749063,1.2550099158304429,1.57,0.44,117,27,10.4,3.0
2024-05-02 21:00:00+00:00,1.7633095484891228,1.1936888238035634,1.2444020423330504,1.58,0.44,121,28,11.3,3.0
2024-05-03 00:00:00+00:00,1.9856811196268458,1.1283276260341992,1.2411506901851412,1.59,0.61,125,26,12.2,3.6
2024-05-03 03:00:00+00:00,2.541886317180172,1.1184852992160266,1.22438001869005,1.66,0.71,124,22,12.3,3.8
2024-05-03 06:00:00+00:00,2.968760952574646,1.164099025137591,1.2526282662561408,1.74,0.62,121,18,12.1,3.6
2024-05-03 09:00:00+00:00,3.739860301725096,1.1818303261989938,1.2711527298563259,1.81,0.34,118,16,11.7,2.6
2024-05-03 12:00:00+00:00,3.505895915361049,1.1608176808721211,1.4716155660880887,1.78,0.35,120,1,12.0,2.8
2024-05-03 15:00:00+00:00,3.861988096337172,1.1318660452414766,1.4247301820675176,1.79,0.01,119,252,11.7,0.9
2024-05-03 18:00:00+00:00,4.059499477216477,1.1345072269083678,1.4496188219228416,1.69,0.16,122,184,11.7,1.6
2024-05-03 21:00:00+00:00,3.647495666760119,1.1116587202265162,1.3980364343163365,1.63,0.48,126,125,11.8,2.7
2024-05-04 00:00:00+00:00,3.238328960372872,1.0897174912934164,1.4364138810707376,1.61,0.63,133,99,11.9,3.4
2024-05-04 03:00:00+00:00,2.9934140747860503,1.1549234278305478,1.398094869412069,1.66,0.58,141,56,11.8,3.5
2024-05-04 06:00:00+00:00,2.1963206346466966,1.247134512438607,1.4287226761929066,1.67,0.31,149,61,11.5,2.6
2024-05-04 09:00:00+00:00,2.3005773402865817,1.430060984133506,1.4420651698636426,1.66,0.42,156,31,11.6,3.0
2024-05-04 12:00:00+00:00,2.6441359629877415,1.7247392021000554,1.6774444205799353,1.66,0.53,162,28,11.5,3.2
2024-05-04 15:00:00+00:00,3.209391375414346,2.052076421210389,1.7127071948175012,1.64,0.64,167,34,11.3,3.6
2024-05-04 18:00:00+00:00,3.337435521235733,1.9381960870537407,1.643193837986233,1.7,0.52,175,41,11.0,3.4
2024-05-04 21:00:00+00:00,3.337151439792798,1.714012357202957,1.8646951181192657,1.66,0.72,178,47,11.0,3.9
2024-05-05 00:00:00+00:00,3.0771592788732947,1.5138168858213152,1.7021802268061341,1.65,0.9,180,47,11.0,4.0
2024-05-05 03:00:00+00:00,2.756991801134077,1.4925282817843804,1.6532735030675285,1.66,1.14,179,40,11.0,4.2
2024-05-05 06:00:00+00:00,2.9093272900920746,1.7163731075017168,1.7876711416330378,1.65,1.31,182,41,11.0,4.5
2024-05-05 09:00:00+00:00,2.9979567857214118,2.0151649939060934,1.8844612287163949,1.65,1.28,177,37,10.6,4.6
2024-05-05 12:00:00+00:00,3.449561176667169,1.954477468130929,2.0148823053968776,1.62,1.15,174,38,10.2,4.6
2024-05-05 15:00:00+00:00,3.280647060339019,1.8977932445913162,2.0177430594400194,1.5,1.13,177,49,10.3,4.7
2024-05-05 18:00:00+00:00,3.255867188786946,1.4928135119668369,1.6467406266359537,1.4,1.11,182,57,10.5,4.6
2024-05-05 21:00:00+00:00,2.4357390004139616,1.3573423152536979,1.7054182080213576,1.33,1.25,180,59,10.6,4.7
2024-05-06 00:00:00+00:00,2.4031245986286045,1.3565789072229244,1.5220818532243598,1.28,1.38,171,52,10.3,4.7
2024-05-06 03:00:00+00:00,1.862291678504234,1.343938247076427,1.7880734192463172,1.29,1.31,157,49,9.5,4.8
2024-05-06 06:00:00+00:00,1.8823902311635365,1.2103068647222952,2.395757278271068,1.29,1.13,144,43,8.9,4.7
2024-05-06 09:00:00+00:00,2.279816789351311,1.1478298194967569,1.9953315633245325,1.22,1.12,140,39,8.7,4.7
2024-05-06 12:00:00+00:00,2.1061305983743845,1.0060419597998456,1.2397226746938745,1.23,1.05,129,34,8.3,4.6
2024-05-06 15:00:00+00:00,1.3680212964230658,0.9689166333074533,1.2420905803202718,1.18,0.98,126,36,8.0,4.6
2024-05-06 18:00:00+00:00,1.4746557482349283,0.9053132352280152,1.2533113648955583,0.97,1.18,159,54,8.9,5.0
2024-05-06 21:00:00+00:00,1.4452663386757996,0.8492705027468186,1.1258241009099708,1.02,1.32,140,50,8.3,5.0
